user_id,name,email,phone,risk_score,account_creation_date,last_activity_date,fraud_history,kyc_verified,segment,typical_transaction_amount,typical_merchants,typical_locations
user_000523,Susan Murphy,jerry51@example.net,776.951.5881,0.0,2023-04-28T14:55:13.320305,2025-04-18T13:42:24.938081,False,True,standard,8.99,"[162, 176, 75, 190, 229, 276, 499, 83, 273, 154]","[6, 103]"
user_000524,Keith Serrano,sarasanchez@example.com,+1-992-594-4551x16682,0.21,2024-10-17T17:14:47.573106,2025-04-18T13:42:50.584342,False,True,student,49.73,"[79, 2, 496, 378, 279, 499, 259, 169]","[121, 74, 193, 146, 170]"
user_000525,Bryan Baker,inewton@example.org,(602)312-8866x52683,0.17,2021-12-24T10:49:09.970386,2025-04-18T13:42:47.482935,False,True,student,11.71,"[352, 57, 374, 245, 460, 20, 71, 347]","[78, 6]"
user_000526,Lee Rodriguez,jonessamantha@example.com,(776)947-2298x12099,0.07,2022-03-12T04:26:55.485893,2025-04-18T13:42:24.315223,False,True,student,65.58,"[47, 167, 28, 311, 328, 99, 298, 269]","[196, 71, 50, 5]"
user_000527,Leah Duffy,halltrevor@example.org,001-788-498-6456,0.11,2025-01-23T16:16:33.475909,2025-04-18T13:42:00.516066,False,True,standard,43.85,"[201, 99, 251, 162, 308, 309, 261, 483, 28, 465]","[101, 37, 183, 109, 94]"
user_000528,Sonya Simon,kstone@example.net,315-542-1447x73244,0.03,2023-08-18T09:54:05.792517,2025-04-18T13:42:06.460187,False,True,business,15.46,"[157, 228, 447, 287, 44, 110, 372, 454]","[189, 106, 113, 73, 41]"
user_000529,Ryan Fischer,georgebernard@example.net,+1-830-970-5349,0.32,2022-11-25T15:04:13.654634,2025-04-18T13:42:47.862269,False,False,student,142.8,"[458, 212, 71, 427, 300, 306, 44, 73, 106, 155]","[134, 85, 16, 151, 193]"
user_000530,Brian Mccarthy,wallaceryan@example.com,424-715-1315,0.03,2021-09-04T14:23:59.032503,2025-04-18T13:42:35.837436,False,True,business,44.47,"[89, 284, 236, 363, 290, 386, 468, 70, 102]","[97, 74, 141]"
user_000531,Paula Mann,patricia06@example.org,001-585-638-0032x963,0.05,2022-08-24T21:30:37.324512,2025-04-18T13:42:27.070430,False,True,business,134.22,"[155, 252, 286, 378, 237, 114, 13, 405, 1, 78]","[76, 163, 162, 120, 31]"
user_000532,Jonathan Anderson,tapiamercedes@example.net,206.817.8932,0.1,2023-09-26T18:19:36.031122,2025-04-18T13:42:34.802693,False,True,student,15.24,"[251, 464, 352, 330, 125]",[30]
user_000533,Cynthia Bailey,nataliepittman@example.com,+1-977-769-5874x13146,0.1,2021-07-14T03:59:50.003067,2025-04-18T13:42:23.491917,False,True,standard,69.47,"[381, 185, 297, 246, 289, 223, 444, 132, 321, 351]","[177, 30, 95, 131, 187]"
user_000534,Tyler Guerrero,heidi27@example.com,+1-663-704-4836x085,0.19,2022-05-09T08:35:36.254596,2025-04-18T13:42:46.541833,False,True,premium,320.25,"[29, 74, 163, 236, 449, 354, 69, 182, 83, 27]","[92, 107, 162, 91, 12]"
user_000535,Dean Brown,vchandler@example.net,3477639283,0.02,2020-12-10T08:16:08.972926,2025-04-18T13:42:30.386039,False,True,standard,72.25,"[99, 392, 321, 93, 391, 48, 306, 385, 85, 278]","[80, 175, 77, 69, 178]"
user_000536,Alisha Gray,rhonda81@example.net,5836583286,0.03,2024-04-20T16:17:36.312116,2025-04-18T13:42:52.639227,False,True,business,16.9,"[6, 70, 265, 144, 190]","[105, 87, 41, 26, 55]"
user_000537,Daniel Quinn,johnsonandrew@example.net,586-570-2440,0.06,2020-06-19T01:21:57.325004,2025-04-18T13:42:42.994924,False,True,premium,155.38,"[459, 286, 314, 353, 425, 487, 269, 433, 272, 364]","[106, 117]"
user_000538,Jamie Morales,michelle11@example.net,001-760-808-9219x6394,0.03,2022-11-10T00:50:54.954537,2025-04-18T13:41:59.405917,False,True,premium,26.44,"[245, 178, 159]","[35, 113, 152, 133, 195]"
user_000539,Dale Baker,bbennett@example.org,868.247.4883,0.03,2025-04-06T01:39:43.947211,2025-04-18T13:42:41.653447,False,True,business,41.69,"[381, 417, 60]","[32, 177, 36, 176]"
user_000540,Pamela Klein,bwalker@example.com,001-537-957-9145x21182,0.22,2023-04-07T01:20:37.813469,2025-04-18T13:42:03.033327,False,True,premium,38.98,"[217, 353, 390, 401]","[19, 4]"
user_000541,Ryan Mills,briansnyder@example.com,952-705-9960x4387,0.06,2025-02-03T13:33:59.133157,2025-04-18T13:42:12.144360,False,True,standard,44.5,"[55, 16, 406, 337, 262, 303]",[120]
user_000542,John Peters,morseronald@example.org,(420)928-1237x1067,0.01,2020-12-29T19:02:53.794662,2025-04-18T13:42:50.452903,False,True,standard,148.94,"[341, 5, 386, 49, 400, 63, 471]","[150, 51, 47, 171]"
user_000543,Adam Wilson,jennifer48@example.com,+1-659-922-4839x589,0.05,2022-08-11T16:23:53.983243,2025-04-18T13:42:54.172150,False,True,business,42.89,"[178, 180, 82, 437, 256, 399, 373, 313, 123, 258]","[25, 148]"
user_000544,Michelle Phelps,frankespinoza@example.com,5565227104,0.12,2023-10-07T20:04:59.299281,2025-04-18T13:42:30.263890,False,True,premium,25.87,"[87, 461, 386, 275, 2, 498, 371]","[54, 129]"
user_000545,Antonio Harrison,carlfields@example.org,(503)344-6945x964,0.19,2023-04-05T15:34:40.373078,2025-04-18T13:42:04.178577,False,True,premium,27.55,"[344, 490, 54, 92, 427, 181, 194, 217, 109, 263]","[104, 28, 194, 80]"
user_000546,Christopher Elliott,lauramatthews@example.com,499-494-9732x03319,0.0,2021-02-13T08:42:29.679194,2025-04-18T13:42:50.476846,False,True,premium,128.59,"[390, 184, 360, 147, 285, 369, 20, 42, 167, 252]","[98, 72]"
user_000547,Steven Williams,ecoleman@example.com,381-538-6667x5485,0.11,2025-01-27T01:12:13.973639,2025-04-18T13:42:54.729396,False,True,student,111.68,"[283, 208, 148, 437, 219, 96]","[121, 173]"
user_000548,Michelle Larsen,yhenry@example.com,+1-518-865-2057x56398,0.1,2022-03-02T17:54:35.486761,2025-04-18T13:42:53.991547,False,True,student,178.12,"[53, 202, 224, 267, 337, 346, 43, 61, 73, 205]","[189, 43]"
user_000549,Christina Ward MD,mark54@example.net,6942047604,0.2,2025-02-24T20:50:50.561916,2025-04-18T13:42:47.399543,False,False,business,67.48,"[304, 432, 206, 62, 119, 429]","[185, 127, 71, 195, 182]"
user_000550,Tanya Osborn,ehenry@example.net,+1-281-905-0922x2161,0.01,2023-06-26T12:49:07.329376,2025-04-18T13:42:01.739528,False,True,student,10.67,"[243, 341, 308, 486, 207, 248, 261, 142]","[196, 116, 27]"
user_000551,Joshua Lucero,dianamclaughlin@example.com,+1-652-395-8066x01382,0.04,2021-02-27T13:07:10.687107,2025-04-18T13:42:00.670506,False,True,premium,47.71,"[482, 68, 15, 50, 377, 27, 425, 34, 255, 347]",[45]
user_000552,Melissa Ortiz,collinsann@example.org,279-419-7111x21259,0.01,2024-03-28T18:17:53.722210,2025-04-18T13:42:11.051551,False,True,premium,100.34,"[318, 319, 49, 389, 39, 338, 384]","[119, 51, 75, 169, 127]"
user_000553,Brad Ramsey,kylebecker@example.org,001-524-606-4242x9563,0.01,2024-09-17T22:39:59.919533,2025-04-18T13:42:08.626725,False,True,business,54.77,"[440, 276, 279, 9, 487, 391, 16, 220, 450, 468]","[98, 115]"
user_000554,Michael Baker,xkelly@example.com,001-587-720-9628x93654,0.01,2023-10-18T01:54:13.458502,2025-04-18T13:42:28.225915,False,True,student,26.85,"[16, 90, 285]","[180, 42, 125, 110, 34]"
user_000555,Rebecca Davis,jonathanmcdonald@example.org,882-272-7955,0.02,2021-11-28T02:05:45.883914,2025-04-18T13:42:04.276778,False,True,standard,29.08,"[345, 251, 337, 283, 350, 276, 292, 240, 243, 287]","[129, 14, 100]"
user_000556,Steven Moore,pcook@example.org,(954)827-8207,0.06,2023-12-14T05:47:25.512581,2025-04-18T13:42:26.414325,False,True,student,102.86,"[346, 180, 392, 145, 164, 31, 14, 302, 23, 65]","[89, 189, 149, 6, 195]"
user_000557,Nathaniel Burke,tgregory@example.org,281.466.4969,0.03,2022-11-09T18:13:05.299290,2025-04-18T13:42:53.341216,False,True,standard,55.88,"[176, 182, 210, 179, 28, 338, 125, 126, 120]","[151, 21, 176, 16, 78]"
user_000558,Traci Bender,stephaniebradley@example.org,(450)914-2576,0.06,2020-04-19T21:52:22.692385,2025-04-18T13:42:06.849461,False,True,business,76.33,"[235, 336, 442]","[145, 131, 107, 68, 5]"
user_000559,Elizabeth Miller,michaelakim@example.net,928.850.7251,0.04,2023-10-16T11:35:38.223585,2025-04-18T13:42:52.769983,False,True,business,15.02,"[292, 199, 165, 293, 50, 413, 250, 51, 353]","[86, 127, 128, 195]"
user_000560,Sandra Mccarthy,hugheslucas@example.org,(454)569-6815x7903,0.01,2022-02-21T11:33:12.698303,2025-04-18T13:42:18.391057,False,True,business,119.36,"[496, 223, 103, 254, 325, 433, 498, 403]","[137, 54]"
user_000561,Lisa Walton,brewerdevin@example.org,4346615626,0.14,2021-11-07T11:42:30.273041,2025-04-18T13:42:38.516376,False,True,student,214.8,"[115, 319, 380, 490, 47, 367, 432, 296, 48, 303]","[69, 17, 145, 135, 121]"
user_000562,Mr. Troy White,gfleming@example.com,851-960-2529,0.02,2020-05-09T12:49:59.268684,2025-04-18T13:42:37.229034,False,True,standard,132.94,"[421, 154, 258, 411, 153, 221, 339, 276, 160, 102]","[102, 64, 159, 131, 116]"
user_000563,Jenny Brown,ogreen@example.org,+1-878-357-5851x268,0.03,2021-01-18T00:12:27.018107,2025-04-18T13:42:18.226941,False,True,standard,21.17,"[360, 264, 441, 95, 295, 255, 109, 338, 492, 421]","[68, 163, 136, 157, 196]"
user_000564,Leslie Gonzalez,dgraham@example.com,8177750954,0.15,2023-09-03T01:11:35.263477,2025-04-18T13:42:44.010025,False,True,standard,55.44,"[102, 186, 236, 75, 123, 77, 382, 350, 391, 153]","[105, 81, 16, 162, 52]"
user_000565,Derek Carter,usmith@example.com,+1-409-415-0863x2181,0.15,2023-06-18T05:02:28.375427,2025-04-18T13:42:23.866033,False,True,business,168.27,"[82, 131, 351, 307, 120, 207, 122, 58, 76, 98]",[62]
user_000566,Wesley Barker,samanthaberger@example.net,797.601.5502x91681,0.04,2022-05-29T23:53:41.955274,2025-04-18T13:41:59.343009,False,True,student,33.51,"[223, 216, 331, 463, 18, 103, 81, 139, 69, 14]","[71, 168, 140, 45, 164]"
user_000567,Dawn Delgado,copelandryan@example.org,794.949.8830,0.14,2021-05-16T09:16:47.999139,2025-04-18T13:42:54.128696,False,False,student,140.47,"[10, 28, 440, 459, 42, 160, 308, 152, 443, 32]","[93, 171, 168, 23, 101]"
user_000568,Michael Lopez,jacobsrenee@example.net,340-563-0624x4795,0.05,2021-06-02T22:42:57.789761,2025-04-18T13:42:40.540511,False,True,premium,396.11,"[57, 292, 376, 256, 477, 61]","[127, 23, 60, 153, 31]"
user_000569,Logan Chandler,omatthews@example.net,586-478-0555x57277,0.08,2023-08-30T09:04:58.020454,2025-04-18T13:42:13.341556,False,True,student,24.13,"[383, 380, 120, 478, 216, 111, 73, 54, 89, 109]","[112, 104, 65, 150, 14]"
user_000570,Samuel Faulkner,whoffman@example.org,485.444.5770,0.33,2023-06-02T09:42:28.604367,2025-04-18T13:42:31.893546,False,True,standard,157.35,"[279, 216, 243, 349, 126, 493, 142, 450]","[92, 121, 183]"
user_000571,Phillip Potter,angela73@example.com,+1-326-691-1633,0.15,2021-03-10T13:43:23.676638,2025-04-18T13:42:07.547051,False,True,standard,62.79,"[339, 409, 481, 27, 353, 469, 403, 343, 122, 129]","[79, 163, 179, 92, 175]"
user_000572,Morgan Morales,nbell@example.com,+1-945-951-5888x636,0.49,2021-09-23T04:22:30.270812,2025-04-18T13:42:53.473020,False,True,student,55.53,"[4, 465, 491, 201, 474, 469, 130, 154, 46]","[76, 53, 41, 112]"
user_000573,Shane Ross,patelmatthew@example.com,+1-321-869-6663x0932,0.04,2025-01-09T00:33:54.868788,2025-04-18T13:42:17.501219,False,True,student,13.24,"[17, 140, 443, 41, 421, 399, 481, 251, 241, 377]","[85, 183, 108, 25, 41]"
user_000574,Keith Kennedy,craneandrew@example.net,+1-468-683-2753x2735,0.09,2020-08-14T17:35:03.778346,2025-04-18T13:41:59.853385,False,True,business,39.64,"[308, 373, 416, 280, 377, 167, 232, 355, 14]",[164]
user_000575,Judy Sutton,yfritz@example.org,981.895.2371x006,0.03,2020-08-24T20:57:23.454946,2025-04-18T13:42:23.025377,False,True,premium,447.56,"[205, 102, 321]","[80, 147, 21, 28, 40]"
user_000576,Mike Martinez,gonzalesmaria@example.org,360-456-8761x1249,0.02,2022-02-16T14:36:56.375370,2025-04-18T13:42:37.392220,False,True,premium,271.04,"[351, 210, 405, 480, 163, 231, 244, 447, 376, 68]","[44, 175, 151, 83, 72]"
user_000577,David Olson,colton17@example.net,434.454.7574x9490,0.01,2022-11-27T05:52:35.073191,2025-04-18T13:41:59.556429,False,True,premium,122.74,"[448, 193, 483, 427, 452, 292, 114, 10, 485]",[142]
user_000578,Kristy Reeves,shirley29@example.net,577-642-2294x6430,0.06,2021-01-14T07:30:15.489989,2025-04-18T13:41:58.724003,False,True,standard,25.5,"[101, 134, 359, 436, 86, 25, 205, 316, 219, 307]","[38, 22, 94, 43, 145]"
user_000579,Jordan Berg,kwoods@example.com,+1-929-885-8567x2872,0.24,2020-05-14T08:42:49.337663,2025-04-18T13:42:54.816895,False,True,student,13.3,"[471, 475, 232, 423, 344, 253, 60, 114, 365, 104]","[68, 73, 191, 126]"
user_000580,Eric Walker,charlotte13@example.com,379.608.3350x6158,0.02,2023-01-23T18:42:39.480469,2025-04-18T13:42:30.085232,False,True,premium,61.5,"[110, 421, 144, 372, 346, 96, 214, 92, 209, 405]","[7, 74, 67]"
user_000581,Shelia Waller,griffinalexandra@example.org,523-337-2094x841,0.0,2024-10-29T03:59:14.448044,2025-04-18T13:42:05.952936,False,True,premium,17.57,"[298, 350, 331, 234, 43, 5, 240, 68]","[177, 101, 175, 54, 182]"
user_000582,Daniel Sanchez,imarshall@example.org,913-671-7173x18939,0.01,2023-02-22T01:56:05.242166,2025-04-18T13:42:32.902813,False,True,business,3.9,"[48, 285, 30, 26]","[60, 120, 90, 155, 171]"
user_000583,Ashley Tanner,briannareid@example.com,9466947258,0.07,2025-01-19T21:12:03.621673,2025-04-18T13:42:15.978236,False,True,standard,55.42,"[129, 258, 317]","[77, 101, 171, 94, 33]"
user_000584,Danielle Hill,connie12@example.com,6583772216,0.16,2024-12-03T03:30:01.359753,2025-04-18T13:42:24.591900,False,True,premium,67.78,"[86, 257, 252, 476, 173, 449, 239]","[22, 81, 181]"
user_000585,Kimberly White,hinesjason@example.net,858-471-4939x2523,0.13,2024-07-22T22:42:47.009232,2025-04-18T13:42:34.607394,False,True,standard,256.61,"[22, 65, 255, 446, 498, 427, 143, 382]","[110, 72, 67, 156, 194]"
user_000586,Tyler Zavala,rchan@example.org,874-852-4555x746,0.01,2020-04-28T17:32:10.274614,2025-04-18T13:42:54.399238,False,True,student,66.17,"[161, 377, 251, 391, 486]","[142, 168, 162]"
user_000587,Jason Brewer,theresawang@example.org,001-533-544-5056x658,0.0,2023-05-21T03:38:50.740932,2025-04-18T13:42:24.406189,False,True,premium,25.99,"[117, 93, 18]","[66, 41, 180, 119, 111]"
user_000588,Benjamin Martin,ldavid@example.com,3672349960,0.03,2023-06-30T11:04:22.788476,2025-04-18T13:42:14.562773,False,True,student,14.13,"[226, 182, 363]","[117, 126, 28, 184, 37]"
user_000589,Thomas Rodriguez,nicolejones@example.net,(622)694-9381x73598,0.14,2023-09-29T15:56:50.584397,2025-04-18T13:42:06.428054,False,True,business,107.44,"[427, 86, 383, 260, 421]","[144, 169, 149, 54, 1]"
user_000590,Shelby Lyons,susan57@example.net,625.673.7553,0.06,2023-04-25T16:43:12.437039,2025-04-18T13:42:53.960875,False,True,student,45.62,"[126, 393, 255, 346]","[84, 6]"
user_000591,Martin Simmons,hyates@example.org,350.396.0858x74951,0.02,2025-03-02T12:08:23.930048,2025-04-18T13:42:44.835293,False,False,standard,49.03,"[191, 302, 475, 487, 54, 428, 165, 78, 14]","[117, 181]"
user_000592,Rebecca Mathis,berrytaylor@example.net,416.747.7251,0.01,2022-07-26T13:15:17.228649,2025-04-18T13:42:44.866775,False,True,business,57.49,"[336, 2, 168, 496, 22, 335, 318, 486, 231, 166]","[54, 12, 164]"
user_000593,Tiffany Preston,aandrews@example.net,(500)735-6243x9587,0.06,2024-10-05T14:42:30.161304,2025-04-18T13:42:40.894268,False,True,standard,30.03,"[487, 308, 195, 47, 204, 130, 91, 122, 494, 394]","[22, 5, 53, 41, 99]"
user_000594,Chelsea Hernandez,hunter08@example.net,5286515533,0.08,2021-02-10T13:40:23.024813,2025-04-18T13:42:57.460218,False,True,premium,224.3,"[152, 251, 410, 221]","[175, 154, 33, 91, 170]"
user_000595,Thomas Barton,taylorrachel@example.com,860-573-6077,0.21,2021-04-28T21:31:53.920691,2025-04-18T13:42:20.830293,False,True,premium,264.57,"[228, 453, 198, 243, 137, 288, 307, 216, 46, 387]","[94, 157, 47, 111, 161]"
user_000596,Anna Thompson,martinjason@example.com,001-395-956-3318x5748,0.02,2020-05-17T20:33:08.151156,2025-04-18T13:42:20.801748,False,True,business,43.09,"[346, 114, 331, 351, 365, 79, 476, 253, 269, 322]","[74, 119]"
user_000597,Tyrone Garcia,sonya16@example.net,231-467-0450x2329,0.06,2022-11-21T11:29:48.774790,2025-04-18T13:42:06.413222,False,True,student,101.49,"[76, 65, 350, 462, 153, 430, 127]","[75, 145, 12, 141, 19]"
user_000598,Andrew Carlson,michelleguerrero@example.com,+1-262-962-2822x512,0.02,2021-04-26T01:21:41.639342,2025-04-18T13:42:22.219258,False,True,student,46.72,"[48, 237, 338, 368, 291, 416, 129, 181, 130]","[196, 128]"
user_000599,Ryan Howell,loganmartin@example.com,4263086982,0.07,2020-05-15T15:39:03.412927,2025-04-18T13:42:51.831322,True,True,student,10.74,"[402, 93, 431, 201, 23]","[106, 180]"
user_000600,William Rodriguez,amarshall@example.net,329.904.7742x585,0.01,2022-10-05T07:49:25.170677,2025-04-18T13:42:47.865361,False,True,student,29.44,"[343, 230, 319, 413, 135, 174, 494, 470, 446, 414]","[54, 47, 20]"
user_000601,Beth Robertson,jeremiahmiller@example.org,001-664-491-3342x457,0.09,2021-12-08T06:18:31.306159,2025-04-18T13:42:20.486242,False,True,standard,50.25,"[273, 9, 2, 202, 59, 6, 87, 335, 244]","[177, 103, 168, 190, 154]"
user_000602,Noah Rosales,ywelch@example.org,(902)903-2650,0.05,2024-08-01T16:01:15.659042,2025-04-18T13:42:09.264896,False,True,business,79.13,"[344, 493, 353, 345, 202, 411, 154, 44, 64, 69]",[48]
user_000603,Tricia Sullivan,shawnbaker@example.com,948-355-2457,0.25,2023-08-21T07:06:37.726374,2025-04-18T13:42:18.542501,False,True,premium,76.08,"[107, 246, 332]","[166, 61, 111]"
user_000604,Amy Diaz,oconnelldavid@example.org,411.884.2547x681,0.07,2024-05-24T21:41:55.925386,2025-04-18T13:42:51.137456,False,True,premium,63.88,"[154, 394, 237, 75]","[108, 5, 29, 42, 39]"
user_000605,Brenda Becker,gonzalezjulie@example.net,+1-729-488-0858x382,0.26,2020-10-18T05:50:51.708415,2025-04-18T13:42:07.938131,False,True,student,30.53,"[10, 440, 230, 299, 124, 103, 150, 291, 424, 426]","[13, 85, 2, 26, 161]"
user_000606,Lisa Bridges,amberfriedman@example.com,940.764.6867,0.23,2020-12-22T22:53:13.225850,2025-04-18T13:42:54.288600,False,True,student,96.75,"[377, 296, 305, 374, 283, 148, 18, 249, 204, 248]","[59, 182, 15, 135, 4]"
user_000607,David Peters,jason99@example.org,8628272362,0.13,2023-04-03T09:59:14.807781,2025-04-18T13:42:12.914398,False,True,standard,15.75,"[457, 331, 213, 455, 242, 59, 253]","[114, 178, 111, 5, 41]"
user_000608,Darrell Rush,patriciamartinez@example.net,001-623-372-4501,0.02,2024-02-26T13:45:41.732542,2025-04-18T13:42:33.906790,False,True,business,176.85,"[118, 259, 112, 300, 465, 350, 173, 471, 308, 436]","[33, 75, 185, 182, 99]"
user_000609,Jeffrey Short,whernandez@example.net,340-364-1769x27438,0.08,2025-04-14T04:45:34.508917,2025-04-18T13:42:34.198964,False,True,business,260.41,"[241, 409, 497, 432, 82, 318, 106, 144, 353, 383]","[170, 123]"
user_000610,Heidi Booth,bcopeland@example.com,7143448564,0.0,2020-05-11T23:27:07.186313,2025-04-18T13:42:40.785737,False,True,student,44.37,"[406, 212, 482, 252]","[60, 53, 142, 12, 4]"
user_000611,Mr. Daniel Hamilton,dalton78@example.net,001-369-386-0919,0.12,2020-11-18T21:37:57.615276,2025-04-18T13:42:43.841841,False,True,premium,18.46,"[423, 440, 457, 257, 16]","[86, 110]"
user_000612,Michael Mckee,tochoa@example.net,2575798066,0.12,2023-02-17T16:46:39.285889,2025-04-18T13:41:59.448665,False,True,premium,22.81,"[132, 174, 401, 181, 393, 23, 394, 449, 285, 136]","[176, 131, 154]"
user_000613,Annette Knapp,danielmelissa@example.com,(755)834-7057x423,0.08,2024-01-24T01:59:26.379368,2025-04-18T13:42:44.858094,False,True,student,76.63,"[234, 492, 430, 386, 56, 499, 54, 400, 312, 439]","[143, 10]"
user_000614,Jonathan Davis,christina35@example.com,616-959-7263,0.08,2022-01-18T15:01:34.466218,2025-04-18T13:42:46.353850,False,True,standard,10.99,"[466, 185, 80, 372, 149, 362]","[195, 129, 127, 187, 25]"
user_000615,Nicole Chung,allen39@example.com,684.488.2691x31196,0.2,2023-11-16T17:25:56.951955,2025-04-18T13:42:29.969665,False,True,premium,98.27,"[434, 103, 224, 496]","[196, 1, 62, 121, 87]"
user_000616,Thomas Garcia,christina15@example.org,903.582.4073x333,0.12,2021-01-08T20:36:08.282324,2025-04-18T13:42:15.807588,False,True,business,11.25,"[366, 386, 212, 184, 322, 340, 125, 77]","[58, 35, 109, 105, 104]"
user_000617,Shannon Webb,jperry@example.net,762.689.6964,0.12,2022-06-15T00:55:18.937052,2025-04-18T13:42:19.870872,False,False,business,30.03,"[226, 74, 394]",[183]
user_000618,Cynthia Fernandez,rubiodennis@example.net,389.521.8785,0.02,2023-11-24T10:18:31.592565,2025-04-18T13:42:41.053872,False,True,standard,56.41,"[161, 205, 395, 84, 222, 31, 201, 388]",[169]
user_000619,Kristen Galloway,dadams@example.com,+1-777-996-1208x780,0.0,2024-08-19T17:46:53.138875,2025-04-18T13:42:06.872807,False,True,standard,45.18,"[365, 409, 338, 448, 266, 498, 151, 214, 205, 453]","[184, 190, 80, 88, 2]"
user_000620,Ana Higgins,stacey09@example.com,(726)237-4845x39862,0.35,2025-02-24T09:47:41.924382,2025-04-18T13:42:01.178255,False,True,premium,396.78,"[206, 228, 329, 105, 454, 278, 319, 403, 316, 333]","[178, 88, 166, 103, 198]"
user_000621,Laurie Hampton,austinalyssa@example.net,(733)392-2071,0.09,2020-10-07T07:53:54.641237,2025-04-18T13:42:22.213317,False,True,standard,142.29,"[171, 199, 371, 368, 378, 450, 64, 266, 276, 145]","[23, 130, 141, 79]"
user_000622,Melissa Ballard,ihorton@example.com,(414)652-6471,0.13,2022-04-21T11:00:46.400851,2025-04-18T13:42:11.598412,False,True,premium,36.4,"[14, 455, 407]","[61, 198, 77, 185, 108]"
user_000623,Miss Gina Walton,andrew90@example.net,8516208005,0.06,2020-06-07T20:56:18.233517,2025-04-18T13:42:52.308703,False,True,standard,14.5,"[132, 321, 259, 181, 63, 24, 387, 333]","[114, 76]"
user_000624,Shannon Sosa,danajimenez@example.net,451.429.5927,0.04,2024-05-14T13:24:08.227331,2025-04-18T13:42:24.706387,False,True,business,85.1,"[412, 381, 297, 289, 365, 457]","[89, 76, 72, 170]"
user_000625,Taylor Beasley,aguirrelarry@example.com,452-798-2173,0.01,2024-12-26T00:21:54.610833,2025-04-18T13:42:53.716388,False,True,premium,111.01,"[193, 266, 377, 126, 53, 167, 264, 298, 98, 421]","[116, 25, 37, 182, 108]"
user_000626,Jasmine West,barnettcameron@example.org,(323)773-6050x791,0.17,2024-11-08T14:57:13.102883,2025-04-18T13:42:31.779802,False,True,standard,142.27,"[454, 66, 243, 109, 228, 39, 189, 346, 269]","[150, 143, 132, 199, 101]"
user_000627,Kelly Sherman,justintaylor@example.org,866-666-1707x1587,0.17,2022-10-14T02:46:01.939059,2025-04-18T13:42:45.181598,False,True,student,83.32,"[352, 476, 485, 250, 374, 498, 213, 421, 83, 73]","[124, 182, 117]"
user_000628,Michael Brown,lopezchristopher@example.net,001-298-825-0800x4635,0.09,2023-12-28T02:14:30.747694,2025-04-18T13:42:29.439066,False,True,standard,10.31,"[108, 233, 242, 16, 382, 80, 483, 286, 189, 471]","[154, 104]"
user_000629,Jacob Lyons,coreydodson@example.org,001-351-637-3990x063,0.01,2020-04-27T00:36:40.875152,2025-04-18T13:42:12.423243,False,True,business,4.23,"[267, 78, 60]","[78, 95, 77, 75, 124]"
user_000630,Sandra Joyce,xserrano@example.com,6225939469,0.32,2024-12-30T11:56:39.368219,2025-04-18T13:42:37.200181,False,True,student,19.63,"[479, 457, 156]","[55, 46, 189, 125, 0]"
user_000631,Jennifer Smith,mbennett@example.com,990-360-7231x112,0.02,2021-03-19T05:18:06.596575,2025-04-18T13:42:17.642714,False,True,standard,124.03,"[246, 293, 158, 289, 231, 460, 172, 400, 193]","[184, 155, 33, 195, 35]"
user_000632,Dawn Becker,smitchell@example.com,001-541-416-3187,0.08,2022-11-20T18:07:13.622187,2025-04-18T13:42:00.141711,False,True,student,16.47,"[229, 76, 443, 372, 166, 45, 409, 319, 340, 209]","[59, 101, 86, 138, 11]"
user_000633,Brian Johnson,wlopez@example.net,236-595-7279,0.17,2024-02-20T21:30:21.071061,2025-04-18T13:42:41.494609,False,True,business,17.54,"[45, 443, 84, 362, 12, 292, 322, 407, 395, 158]","[164, 143]"
user_000634,Adrian Hernandez,sandra57@example.org,+1-206-962-4813x2357,0.1,2020-08-23T01:53:04.520666,2025-04-18T13:42:12.746567,False,False,standard,9.78,"[267, 96, 384, 243, 257, 459, 9, 61, 337, 479]","[4, 70, 52]"
user_000635,Kristin Thomas,brian16@example.net,+1-509-225-5021,0.0,2022-03-15T13:02:29.438896,2025-04-18T13:42:31.762699,False,True,student,80.09,"[413, 273, 310, 164]","[150, 11, 125, 5, 87]"
user_000636,Patricia Wilson,kathleenjohnson@example.net,507-996-4967,0.12,2023-05-12T02:48:41.795613,2025-04-18T13:42:18.708775,False,True,business,60.66,"[131, 46, 58, 50, 277, 86, 146, 73, 93]","[196, 22, 39, 78, 104]"
user_000637,Jordan Calhoun MD,jeffrey42@example.com,825-406-4207x683,0.05,2024-06-30T15:02:24.911928,2025-04-18T13:42:19.176482,False,True,business,120.65,"[13, 365, 29, 152, 199]","[81, 36]"
user_000638,Jennifer Butler,ywallace@example.com,(755)962-8333x393,0.13,2023-01-14T12:06:21.743520,2025-04-18T13:42:43.838595,False,True,student,20.99,"[26, 103, 122, 385]","[126, 130, 192, 129]"
user_000639,Mathew Lewis,theodoredaniels@example.com,996-203-3582x6862,0.03,2023-10-07T16:46:16.699047,2025-04-18T13:42:21.158240,False,True,standard,147.75,"[237, 283, 208, 33, 247, 14, 324, 119]",[68]
user_000640,Denise Reese,danielleandrews@example.org,(265)373-2759,0.16,2024-03-25T12:31:38.823667,2025-04-18T13:42:03.145004,False,True,standard,137.57,"[390, 284, 333, 402, 64, 155]","[114, 21, 162, 128, 52]"
